address,tx_count,unique_counterparties,total_received_ada,first_epoch,last_epoch,epoch_span,exchange_confidence
DdzFFzCqrht64QMC9byMt4nBztGtjs6Pc3CnUxpXdJjMrm1K3pT7sfEubMehv4buUwjDDRECf8PLf9ZzbwYAA9xyi54AghXRLgRpwRNV,930,2,95886410.010000000000,121,207,86,MEDIUM
DdzFFzCqrht6icirQwYZfi6NGfkyTH5Lyc9oy9mZHccn6UnaSFU3JRfViMWesFYUsedtBRAtfuhH3trR6LewPCXxshZaD1dEnr74y2yE,929,525,4601195.130325000000,194,207,13,MEDIUM
DdzFFzCqrhstc8PaFxHFFqs7i27PVGwW5NLaeQzNbJ4Y4itJJmZtDsU1F2BgFFA2Cqi5dYZ1BSbe5c423HWgZF6RtcpuEyDA1cxMfLEC,924,511,3102299.018608000000,57,207,150,MEDIUM
DdzFFzCqrhskfdoX7WVC3xnr9ojHoeAVRjb11k2KQx93NoHAcRE6yzaE4qEULn9LJ1ff9Zwos4BuUkYM7SdB34o9GAhnjgDx8anhb17c,921,1340,307803093.16380000,96,126,30,MEDIUM
DdzFFzCqrhsim4SYykU5bkvpZ21YpdymJARF6jx1iGgbbBrsJJ25mLVq9KFZkS88oVHUj4yPPgDcJt8w552AYUtH6iBUce5ur9mTickp,920,1301,102449486.88210000,87,136,49,MEDIUM
DdzFFzCqrht8wacQZpPiGDBjs9UzZZxnGw5uFZu4sBm4RtjTryHHCVzfY7MNv2tQfEJBxqgYK8iKpFtJ1g6yk7pQWBtW7BK2Wai8uLaw,918,634,1283922.142385000000,174,200,26,MEDIUM
DdzFFzCqrht9AEnnun7nVdDiqEWsy5cmrfFq8nrdtPJacHiDfqgDRgRBhZFbPqK7jDwdmjNxGAhmiz42uHvEzixyKWCsCatEmWaV2tTj,903,631,45407655.531382000000,25,42,17,MEDIUM
DdzFFzCqrhsnmTNKogNJd6XNBuPcz9cXKKxoA3tHX5QC322whwzzkncoY1tw47geajGysudkJZmiz1osB62z8JPfVzC13mNKa61XnAGv,889,564,33933096.499799000000,191,207,16,MEDIUM
DdzFFzCqrhsn9aF5whAqvz8Nm9DnQJNkBa37JsCB5SwjsvNFMJ8DeWUZz6yG2AMJEjRMZhc4zsD9wCenJHrQdNVtGd7y2HjRTf1hYTRE,885,1201,18442564.396341000000,41,143,102,MEDIUM
DdzFFzCqrht9fvJXWXLYxYEwyfbttgfhkfwF3ATYeyCLKjatWMQcANg361ZBL8DEWV5tCEDFNAfEn2fhrHHnPRdNcJ2vB7Huii9uYPN7,877,662,1442270.906982000000,42,207,165,MEDIUM
DdzFFzCqrhsvMFGsYaosAtns3NpyRz4nAmhePNMcdxYPgvSFJTmsQPsouDpkZFdvYvkRH6f6HxPa5zAeH15UY5fbsWMbzAzxBNXj5oGC,877,3,13305977.697623000000,200,201,1,MEDIUM
DdzFFzCqrht76FR74WSHFSuGP6ryfxoJxP8e25euLVjGQfuJRfURKpTC1bmGigtGUrPwMJYbHRHn5ZgiVT6CHgRrBAxG6Bti3QxjxArF,875,716,27463572.489569000000,94,207,113,MEDIUM
DdzFFzCqrhsri1woTDvELMVvVq6txCkHGLaaqV82KJWXuu18yrqkv9ompyJPTA7uFTkc3Uic7P2i4G9z4VmGf3CUp23X1Pe3oBFSCLNV,870,539,1400138.599790000000,158,201,43,MEDIUM
DdzFFzCqrhsnpLF5Utku8qzXeNX6Q2qR3kioAKtahXMGQ3vVkQWJG9iL2EqvsrJSZHbVJgF4ddSrxhafGxbarsBfteztuyaCffLmiH4X,859,57,261000865.92681900,130,165,35,MEDIUM
DdzFFzCqrhspm2fh7RB1Q1q6hbiCpNwwSJxyAAxprQtwpcQiS7ouSvtQKFGkMiGQCRF9y1knBUtE2QCZRXBGvmLqcnStnHnwQdxgX78u,837,716,605731.234332000000,167,202,35,MEDIUM
DdzFFzCqrhsvQrEJknSeubfvnB79xnaCvzxAr2CsSmp9UEBBuN9NdiTQuGUJfBoEk25puWwDNEqJgeXXSAXJtNixvJrkAXARswLjDGSz,833,506,3933858.337363000000,54,207,153,MEDIUM
DdzFFzCqrhsrot5k6NobcXff4Bno3FizpfrXZpDaNcS9RiU7Hix1cFUecup3CWxhwBdn3yjgk61DtSQzrrPRCjMkk7RJ2sXJDJ8K7r6h,825,1327,78789041.000000000000,137,205,68,MEDIUM
DdzFFzCqrhsgg9RY3mfNbZ11FF3Gh5V2cwdD7ZAKAc27VykpsTE2jsvwHfi5VvaSwWPh1ru4P6PXGWDxUNQeDgTzUMnd9wRYVQP3uvoo,823,730,24238477.799999000000,33,64,31,MEDIUM
DdzFFzCqrhsjqe3V3jsiQiv8nXTwDsAevfwPMYQj9wu8TCNngGYFduVjr2i5X8sDac45DC3RDk5rCBb3zUusAt5jX3giQvafEdS3Lb3n,823,1281,60901576.026861000000,111,207,96,MEDIUM
DdzFFzCqrht2ioWYoCC7c3i4zCmewZmTwkjrihUcmtPJdaMPyQM5aWycRKwkNLQ5MYF39s4Cx4bQvh7CcWPPy4jj5MbP2j2WkfZQF1iB,818,402,2044836.400000000000,17,70,53,MEDIUM
DdzFFzCqrht8vjyWkShzond7pbyvYtWoKQooM9SEkKJPcWPYsUwxqNtJ4xoyMU38ye9v4yBSReQus9SuMNmvP1884hNyxJ7Z8nTE2vKu,815,494,13793930.469931000000,175,207,32,MEDIUM
DdzFFzCqrht2saTng8DKgfNHrUdDKFUZwGZ76FqCCv9ym3TWwrA3T4ygxTNNCgHqwXjrcrqLMFR8v88bj5KafHbs2otMt8kv6uv9zQyZ,815,607,3704007.699915000000,96,135,39,MEDIUM
DdzFFzCqrhstYaEFLMJ6v9e6Zfw95BfyB6ExgP75ujRREhqGtxhSMqYNtxjCGCdZsC2TcYvTwykm5iG86y8EperP6En5ySarXmN18ggi,813,1600,39159355.660382000000,24,42,18,MEDIUM
DdzFFzCqrhsrarcsQoNuSqdECbP4CyGx5iiSMitPuHUpYzrSoZN7dwSRE6jbpKNc37qzshTbxmrkLi6dRREQngqWVMphyfkWjodDduQ4,812,16,7740249.734927000000,176,179,3,MEDIUM
DdzFFzCqrht7xYvsK26tRFoJkWr3Q1NeJ3fai1iH1fB1aBrfwmTmPv8AFo2DuxzqKmGFxzYQFzr2tTURbg4cGxqDeV5QkxwWuAkz146d,798,564,66350074.000000000000,171,207,36,MEDIUM
DdzFFzCqrht2UfLW2iP48AdfguFjTGcEgxQeyr8rUwfztzZsdBQ7hxMfHwtyyohCKspwXnj9wMuN3KUhTpRrPCQwKLDACrydcaibbV5q,797,763,53551206.999969000000,64,145,81,MEDIUM
DdzFFzCqrht7e4Dn6kWDo3DkUW288AjJ9rnGkgKPWiVHHG6R2Upfj4xp7c9Mg1ozpnnqcHDZ7eYxXXJ4eP63mmEjcrPbMYwTvqZpH84y,797,628,43207670.199888000000,59,202,143,MEDIUM
DdzFFzCqrhsxxCH3ew8XpqiwmQZ55t9U1iM5WKbQgu16wKShf5sbijBq3X4RekvpvJcCrJkWwmRiuT6PDFn63osfcQ6h21ZKTsEpstM2,795,2497,3833279.747291000000,142,205,63,MEDIUM
DdzFFzCqrht1bZNscKWdHPqTXui6tXu9ig6qzusDScshCJwB8Nb6eB7Z61bg5P7SBHdPoY4c85dpdpRwQHZ9uL6GWcmh282S34NBQGjL,794,3641,1707300.639774000000,188,205,17,MEDIUM
DdzFFzCqrhsosLgMyQnVM3c2aucZwpSuhzDhfCbJcPzuRdYZbRFCoVzYTDszzUsEjpuQWStvXFcvwWVKKbnmm6SEhtC9qkdr1fc8cC2n,793,1167,85202315.063767000000,126,207,81,MEDIUM
DdzFFzCqrht7cYRvsZqi211gzAnj11ShocCLDQB8Mz57D2UUyJCHhTuqGDDQWLRp9icjkDzgY5yiWujbSk2esm31d8aXAdS2Xu6CpuY4,793,449,3473340.120662000000,22,95,73,MEDIUM
DdzFFzCqrhsfc3c13wdkj129gCK6XWfP8epDD5xuNy1bYtLN9oEGZ8fXerTQ75bKhHi1ki6BGX1ZuY3F54jQVJRr4hNZYxMUmpnzkaMw,790,2986,1586771.625996000000,163,206,43,MEDIUM
DdzFFzCqrhsvBoGWLm2uX2KNVFkhAhQJbDytQCBfcpKmmsm35GwdB2j67ewh3FWtADfALbdhv4mw9m8hUzdp58UErKBchk59QXwcgL8t,782,622,1629652.213393000000,158,200,42,MEDIUM
DdzFFzCqrhspVRp3sjjEnQt5JWpxLFVB6y6C8CtHpKoq1VAnQquRJFd1ur3Xomyjr1HbPAXLVjmKUqmNXRrXb7uDHWhTfZbzo83m5QrG,777,1168,3535319.539914000000,96,133,37,MEDIUM
DdzFFzCqrhsfw9vjmJzjfdJvuVbNyjTrhy92CKwxxF3mpiWxN5QEpTZRQkckYoncyLJG8o8e5rtkVfSE9bn5c4Dvrsnmr1gSqs3kt4H5,776,357,4141319.800000000000,15,206,191,MEDIUM
DdzFFzCqrhtBGKumshgQKMB8vpj2vMGQCYBMAP812hTXayfSm7B6BmiVV5pskoFX9RGmUYTF9HmdVsRy7wRNZNsdPUByTriJcusV5cxo,772,1,3507352.200000000000,96,136,40,MEDIUM
DdzFFzCqrhsw2wDMtFpwiGnsuDcQy66AFpByV9fvasutFyf5A7gkuVbd4kHRHaHmdsxpuXbYtMc7fateD9iXogGLMGTTmQ6zTTfWz3if,766,15,7355190.734000000000,63,86,23,MEDIUM
DdzFFzCqrht8vd82L1fVmTeKFebTwqV6YccSmpkqA6Y5385igbbwBWhXg5ZgNGeqUnQ3NApyanfuzLcJP2TzTWpUxZjhDSoBLVpWaofs,764,4,11582588.643096000000,199,200,1,MEDIUM
DdzFFzCqrhsh21xAqD2F6vK8Y5632EwfMNmoQYPcdCeXtSSi4YzDx8SukmE6RNq6EyhSr7QNyTnBEWhbFvU5YD95FGVVduBfgk1MgwiJ,762,3385,873220.523400000000,165,206,41,MEDIUM
DdzFFzCqrht8ekigbNpEUpEQxScPbVFaAwi7pa79CZUz5NYnV1unfkW8xQ4gVoWgyGwZmanDN3AKCPjYqHcqPELC2Ri9A1iZPxRLRkWw,762,492,55253734.515565000000,172,207,35,MEDIUM
DdzFFzCqrhswmj7L8aKidEyV86SGMH1dkdfRKtC3G1eHoJWNC86X45YBkK3uGMwXjCw4kMt8447fvNkG3c8yVkFianUmBLTMY5tKKFbi,762,657,67432280.754534000000,122,207,85,MEDIUM
DdzFFzCqrhshb6ryRQh966s8PktQgWhRjwxmfHTbjjHbHDRf59swEfpxVbWM6odTxpL669K2KZjcFopQ3aNpnyJsPYSFakydYApstSR7,747,1310,338799252.00000000,74,163,89,MEDIUM
DdzFFzCqrhsdnjDViFMUtmkHSSLFSHYTxmdW8trktCtWjPjKMdDncy2jRdf8CgfYfVdfhs8MfK5HRRkkTHBqtmQGBujSnKJ3cEbcESAQ,739,678,28402207.886716000000,152,193,41,MEDIUM
DdzFFzCqrhsx3RevGbRBto97qGxAVHYk5rPFhutUpPaCryu1k3SG83vbj4fTSYbdv8rzH9oXKwLyqd78TV3p3v9Ero5exzFzozxAG8AX,734,3128,939856.843998000000,167,206,39,MEDIUM
DdzFFzCqrhsiRZgy4mvPwwLZ9cQuGjoCVAmxyJSK2v9uwxc5jGX24UyV7vnNcR8VB7Uo1mWDWfPDhbGWfCNMpqxuFTvyPG9NnkDNJaYn,733,732,99709809.300000000000,66,148,82,MEDIUM
DdzFFzCqrhsgZQNqE77UuvKEJ4RoDHSBuHs7P4qBmHyQwhFyncDKxXpQQnp2N81Ke3XRVYGoQD7JZ2vKmGQLDbxYu5t6VfNfo7B2usxT,732,550,44108816.591374000000,21,207,186,MEDIUM
DdzFFzCqrht4UzMz4qqh55j64sUrKRL2FUuE4fe9MrdVqPtZdf8X9tamaEaE5uBQkNP48rmxKLk7S7BxCKDu7j63NTTkjnMsuKfTNkxt,730,563,57214431.000000000000,24,42,18,MEDIUM
DdzFFzCqrhsyuSYZaSzfm1YFQECc9qJfC6pC4XYk7mQwmGFjKMmwJod4q4jrwGU1a8NJ7zLVmbLdR6su1J9qLQ4Fxr36RuTvSqJKfetg,729,622,78372697.370500000000,146,207,61,MEDIUM
DdzFFzCqrhsrMw2Sn5CdHrnsXey6McSYREDYEW46hxDYZ8yrXrijXPA9NqxAaUDvmAsCVgbe9rqETASvndGfqN4N61kBxUoKxmSRBFkd,723,795,779729032.20749600,79,207,128,MEDIUM
DdzFFzCqrhseMss49T6H8AfuvWoDxirHR9mLeh1am4oHcZ8kdDS5Uj2YsCH3c7i962hukPcJMAg6k523mMSHssEeoHydwURJ8RUctVXm,718,540,783609972.76725000,39,207,168,MEDIUM
DdzFFzCqrht8aKjgmbeuCQcksvzgnggXzgvGH3XdTXfXAEFGYNWHyi2vgv1NV8ydtas8VQxjGkDpq88HBkMp4Yw3QWGLXP1Bu1Zm8gvE,716,399,89794535.990798000000,147,207,60,MEDIUM
DdzFFzCqrhtCQqjZvE9yD6c6EZAo9jSEhUGfrokAn3MLAiWNqw5aA7ubYbhP8wsejfihS6juhcfyhwR1c8iAgptZCFrwkLe3jzp5WFRx,716,2194,887849.168793000000,183,206,23,MEDIUM
DdzFFzCqrhstRUQMGXhrhpnbv2CjRZtEV9cR7MUD5XDrQEmnFAdbG5BjyMjtbG3u113n4tRdMHRuYvG4XFF48FBRbni5q7MyHBSGZrMC,708,279,9859494.118369000000,23,59,36,MEDIUM
DdzFFzCqrht13FqwBLQHYr4sXiLX8ssiFUqcUrLokxqABfW4Ax5J3gtkgxNTxHDDDZAM4tdiimbxTrUztXVMwVuov2Z8ZMJQLC9NgUdX,707,1224,163881914.20000000,74,203,129,MEDIUM
DdzFFzCqrhtCbRmnhrL7eY8EGHxERwyZyo56m8Hfxe2ENh5Tkpx1VgkAHqAZTaHi5HU9EanHZXiTV4ExLWiAEH67XCb7dN5Tj7k8oe7T,706,555,190937970.00000000,59,157,98,MEDIUM
DdzFFzCqrht4wiUPdLGzhYdnkb38bGjASRhYFHZtL8S7TJuENGEQqoZeTd1CRFvgTH1xiFQ9A2HJxrtFGNcobunGy6xVXi3AGVauwkrZ,701,361,5395253.547718000000,54,206,152,MEDIUM
DdzFFzCqrhtCcR8L2vJyQUUdnzLpoawa7LeSFfRu3QUxtbEuCHCTUZKkjjCy7NNozVe2vi92sCW9hxcj8SUyb5R2vthcu1Vqrb2LKR7g,698,2,90581493.000000000000,66,119,53,MEDIUM
DdzFFzCqrhtBHrzEoedExiiinN7RxRtgPHMfU7HvYXUSsV3uLbKcfsPTosbQnEYFeFGebC4ZJK3cEkTPkikyQ6Hd3fgRUqDwQPKCjLF2,690,433,8536385.757386000000,53,123,70,MEDIUM
DdzFFzCqrhssGFgkF53CbbQirudF154n9jfojToCUwZYddye7Z3VDhoBN8GeeXHHFZ7RWRCpEfX8szQPLwVqfqeERkw5qXDcs7JKvycQ,683,1752,48929655.000000000000,179,206,27,MEDIUM
DdzFFzCqrht9KcCDkCLRBh2yyzJvVEMhoE4WT486pcadm89SbGM1m2xc37NKuG6wNnzQNvEzUJ6CxSviCVK2dqE87Xu8kgMhnseeXqbn,682,2426,793165.949594000000,169,206,37,MEDIUM
DdzFFzCqrhszzDLiLRjFsqVXdwsmSEXm7pCevKcWV4jYriPXaSBZ4BVpRXAvT8bb1fxgMtZkERgjeJxx8MV8sBtM473fANVn226q64N5,681,782,758078.700000000000,36,122,86,MEDIUM
DdzFFzCqrht18Km4cqvXU8WPrXfrDqE4aK1LAbvSG4szYCWErYzr438BWfR1q3aVdJQ6spjv7w6o1EVT5h9eKyyZQNZykgwV2zNGCp8q,679,707,21245731.938561000000,98,207,109,MEDIUM
DdzFFzCqrhtC6qH7LZqxCMQdzZsoSYpJNEzpMd1JTF4eVLVfm2oVwuDWkcScP6hoKYhrutoWQLeZhHCDZhRmXkJPxhS42M2HY4VbMRTc,674,566,14476992.999965000000,63,207,144,MEDIUM
DdzFFzCqrht2WjQVxgA5EkX9QpAUKeZuGcWETQbdWmQCLr1uDZ834bXR8x9X1WBhox9Dx7rK3rpay6LXH5yLvoN2CfvWNHfnuY26KBSM,674,1072,5780684.383974000000,47,202,155,MEDIUM
DdzFFzCqrht1jRJJSNJrKLgzdwsiHbpwWNpWNDwb3raBWyzC8TAeM3JFLi7SByg6ZqDdDs1WNEhcT4zXci68X2sZU7t1TE8Nazq8vbzh,668,2728,4207221.645990000000,166,204,38,MEDIUM
DdzFFzCqrhshroXxXYzyGHX1FkxBaoqAyMQqrQpjSsjSGqDTDPY24RdTZVvXRvWayisaxMZC4gUjb9Vhw8Y1NUtEmHdWFd67ciQJnsCg,664,97,41608221.252851000000,49,207,158,MEDIUM
DdzFFzCqrhsuKS12JDmQZxkrG5VuFyrBDVD2HWksFTfyGwrri3VWi6SsF41rWHfKmVESqNBjqLr9sUY4NDg9Kq1UShRbgYJiKdCDFyii,663,548,402809.119645000000,167,200,33,MEDIUM
DdzFFzCqrhss1tF9QEjkzGWF1RPJPgXkXYfnWPLyk1UH9fibHMihGzV9WdAT4WSXRKA5xvbPAt58REHZ7zyJtDZn7rqNw6HysDmWBP3c,662,486,82992515.000000000000,171,201,30,MEDIUM
DdzFFzCqrhspto2hdCSLjci3G32Y96e8P2w2vQP9ZDwhrbkTiJgS4cuBafZTeTZeCobEdxCFjuK3QCfFh1agDsRUFARyNUG5dpYrfgj9,659,516,61930418.100000000000,177,207,30,MEDIUM
DdzFFzCqrht2fQgD6wrsnQztPzLsWVRxFTCqtCsUsBsNUgpRf2ekSNMn2vejUecKDd2yHxhX5ucGtREe3RQVxd9f3Einb6E9wP7YhdN9,657,510,229038220.91025600,69,158,89,MEDIUM
DdzFFzCqrht5vh5StAMsUN6Vhg1eXBwWnSsjYZc5Z3Unsca14xsttyUjzPvgAU8AfgVKbDaxc4xMJrntjKmEfLQpYakXa6JhfFRUbQyH,653,897,6052866.911500000000,133,207,74,MEDIUM
DdzFFzCqrhtA2qsfSsa1y2AycK3J5W6sCH2AS2eLJzGXjsPRjkgRmMo4V6YKNxM6No8HoZo5UvjQQSofpM3mCYoypnmNXFw6x9KRaEnK,652,2,8174485.313461000000,202,203,1,MEDIUM
DdzFFzCqrht5ihU7TKYi564JAaN7CDqSS52eN2GQhYJ8vz6iCd95Xi1Pm4vN9fTTcC8eMtGAv3jx7CYaVMymAt7ZkTjkBgafunfqwTK5,651,553,85700965.302952000000,57,206,149,MEDIUM
DdzFFzCqrhsjagBRTG5vWjNpjEUcGxSaAzy7wR7MASEXxSfK7VtAfwbUdb2jCZXrqSCGWnUnnhd4FKxVxJRm1j3xwbXepGeapkKgnCdp,644,6,8765652.949300000000,189,207,18,MEDIUM
DdzFFzCqrhtBsBbf9749kex8k4LiEqgMwjkTCB83L4k7kFH5Ps357j934CNbCD8LCYF2iZv7BtzLWVRsrRZBg7tojWMxDP7g3Yxr2ke2,644,514,72364213.188815000000,42,137,95,MEDIUM
DdzFFzCqrhsma7wFiFCkwnZmNFT7zuE9ZQfuA66j2AHEWRQ3GH6r6t5P5VKqD3XFnkahNwAgXqutMAMfChgjGQa4LKvACbqctJVw4Utc,639,1001,31228788.799930000000,71,202,131,MEDIUM
DdzFFzCqrht1v97ZWH6MBh2mPJzJi6RCGZNL9bz8NxifQHrCejNrT8nLocr2pecBFtVG6FQSt6vZEaN1uLJp4Tt8q3VS6iqW1DW37ebD,635,946,94366621.174388000000,86,202,116,MEDIUM
DdzFFzCqrht2faJWS1xG6CcrqXZXxSUBGEtYaiVT63GAAQBbM99WS4vP8zHqxLkbKteGyWWdNhsFyBgzDym36nWGZobsuPEMACjWEAMy,634,1303,47952665.000000000000,24,42,18,MEDIUM
DdzFFzCqrhtB8W7yr9v8ZCVfWadX2LtZ6PTpPzMVAUBiuWkFXzraYD36F7d7jQw8Yh74ut1X69bq2VS7RXCgq6xAF5DYsEDeeiRXt7HB,632,1107,89859286.530000000000,74,207,133,MEDIUM
DdzFFzCqrht8djNgpLtWPZcZTGnWnzMo33iYUPj8noAfPJbgKQF3sD7pFaC4BJuq5dg6ScVZmrbenB8fe3nLhdAdpFB6RNRo3qMLdgNi,631,458,69476807.998344000000,87,207,120,MEDIUM
DdzFFzCqrhsdnthc6VaFJKyqsz3gz5FHZL7AYDaEY7o55eF488UMb1kCcL7iKCvuX3DKkgNxdZw2fnedk9wnw98rkeSu5duqEBm8NTsC,628,590,50640331.000000000000,152,207,55,MEDIUM
DdzFFzCqrht8sJ5dinu84y9Yn6KzLNMqjqKKFD6riVf7GWFzXB8kudGbUSq4dni6U6UWPWcopiMYGUHgXFbfrv3BXue42QxDyEzA1fTR,627,16,9618968.796622000000,194,195,1,MEDIUM
DdzFFzCqrht35kEmcuvFB9kAdeCfQVsPcWCU2GMyF52u9NEAa5Ay8NLThkXNvyaKjvnnj11sEu6CfpPvoEn69jZUpVYZqb8En76gpGKr,625,757,1035766.000000000000,81,193,112,MEDIUM
DdzFFzCqrhsxz7CxhoN2ev1ZqRhpQaUePZNiixvKFvcGBMfRgB5EukHx41SmWrzP44k32epjKdnbXcdYNkjtyeTNBVPvZJ6c4t6fCjLY,625,4,7938626.928934000000,202,202,0,MEDIUM
DdzFFzCqrhsuNEx1zDn1XDdRAAm311Z2z8EWqtmoGz5EiygGjngc9vdJqQ7U4DBipBbNDW7UjH2641wCHaCbUg1athaebCttnEhusn9o,623,41,7907053.333472000000,67,86,19,MEDIUM
DdzFFzCqrhszTwK66YiKZLRsShW62dcMD2dLvhnydzeoVYjb52zeafdHBxKuy81E5bxif951cQio6goaZyZt2X6XPQziPpG5xYmFW8F6,622,2,30593598.300000000000,116,205,89,MEDIUM
DdzFFzCqrht4XErcb7RG8ZkrwfoQDVHreLMrk2K9bSsYKfZ2eXbrYStnqTvLfLbL3J2rAFQkKcJQ1HyG8EEdanT6G7VJ6aN6BmT5h4k8,616,6,5732316.286123000000,207,207,0,MEDIUM
DdzFFzCqrht4gBeWDQnpZynkDzstqnM4uSAFnwjwHQcm5YBC5DMPdcT6RmLJLZKN89PKbSaBhff7W6feWmD3dS8BjLjQBWDhqZvwbcx3,614,479,314817085.00000000,172,207,35,MEDIUM
DdzFFzCqrhsduTydx9tWCgxUBPfGEmTVV5iqevy2SsCmiqQrfz2S48RMRAnMMnUGvrTRkYQoQGQT849SpHpnJSCJSfN83MSdgvBk76rE,608,728,5196737.418746000000,94,207,113,MEDIUM
DdzFFzCqrht4BsttbDDefRUMmueU3EzoJggB9VC634yKd6K84JMwz64KQpixghHUYREuWTgwfPH82WwWdWqvvT7HUepmBXFNi5pc2HmV,607,613,1057128.883564000000,42,193,151,MEDIUM
DdzFFzCqrhtBb2SSAkuZmjmhnqfpDbx8EK4QoP7uQqVvTzNuwo5BP8r3V5E6GR2mVwYMTS2AyM3REtPw1Kr8vj1mFxbtVSJWzoisdUvr,604,345,134207755.12461000,26,175,149,MEDIUM
DdzFFzCqrhstWe7yVQBy3E6WXrTprsHqgFRdv9cBWGgJyymWsarxCNp7Hv1dUPrW5KZSA39hJ9C2ncNCm1zH2KM4HEuoCgWTC5vCujaS,603,927,42957245.785351000000,116,137,21,MEDIUM
DdzFFzCqrhsh7cyCtwXx5U43gj4mDdA6FScfNW1n87GF7NLzZZEUjhocMpvp9mYFDfKGQCHmv55hDbiDd5U9NgdPkYZ3btaXrNxss8dQ,599,502,23927679.700000000000,192,207,15,MEDIUM
DdzFFzCqrhstkyt2ixdbRkTBHDVqebSi6koSz1o5vqBWuo9m6ZToNkDtn3jGkihizMWCAg3yxVaw5qvFpGaQKMJWyhcZXUmrswaudJTH,597,3,8767306.175251000000,191,191,0,MEDIUM
DdzFFzCqrhtCmHcrUawHW3FDi5AKjbsHybKLZVg96CFQTyxJxfBkZvMi2b3uQeggjDz9jhKPcTibid1XEE7RB9a3pPad2t6iKbf8tpxb,593,467,27003668.685455000000,41,174,133,MEDIUM
DdzFFzCqrht9yS8cRymRTuHSHnFMV6R18qJ22rTSGss51123R4FkKQvxpzWKCYnfwRieaU8Yx5m4Nke1YDoLkPZkdBpnzwDXmwExLmYo,592,937,68320857.376121000000,73,164,91,MEDIUM
DdzFFzCqrht3ZyB8zp5rUBUCJkhhLjZqXH1Xv87bosErXNhn9VDYp1JFsyfSZ3bb1HaDYXoTUV6CiWWJfHC2Cg8cGjJiGx67L7D5iH9R,589,1902,552733.317999000000,185,206,21,MEDIUM
DdzFFzCqrht2pWCKqK978aTWrraDiRQoxnC63k6wbCak9wTpkNosBwf3Kh6FgZ93Agvf4DBPk2xEr2PxVbCvuiKiid249tWcS4qnGbi4,589,57,2864482.054440000000,191,207,16,MEDIUM
DdzFFzCqrhszQZB264jLomjoXH35VVmGPNphpWDKqKWFhEJUuRurpGrNu9QqwfczmDC7EKupf62xiMoGYr7kjZQf8Nt3qvS51tguLPms,584,477,22279070.847022000000,139,204,65,MEDIUM
DdzFFzCqrhsvKKsfFFHHzDABmFL6GLisDQZUvhXH9DhUo7c1zUSEHD6vrgsqqyF1ngvyVgcs2BaCmnYXUcqpYKnFaTSGSAxjgTudYNaP,583,1277,703547.681980000000,190,205,15,MEDIUM
DdzFFzCqrht5Sk4RA2ZcBQmQCxSPBGEAPz6eiRVUoYBAgTVVUbQDr5hcQgM9XsWKNnnqL8TTFPfuyyAmwCmptFrtojw1koUGG9mZMV6B,582,881,193809032.04146400,49,205,156,MEDIUM
DdzFFzCqrhsf8zB2dTxSEthsfBzmiv8SGNBM7Q63TKS2nvPtKVv3HKoQ1Pg2RqYMZwrmT6pPhE2SnBNM9n9of7nB6NTWqieEv5ZGUhLa,578,1175,2578044.000000000000,15,203,188,MEDIUM
DdzFFzCqrhskYvyGfr3KU59zVWyWSFFos1PqEKiNrzZXiTrg11uBFgaazu5GrtbermWoRGxjx5xg6M9fLHjgReXgxxqeZhSsennRz9KX,576,528,859981.649000000000,85,132,47,MEDIUM
DdzFFzCqrhseLkic41NLUaNnzfE6yXPBRSp1GvJtv7KusFwPTCrfFQ7sXCZLGmSNL161ByBbuXzo7FU69hyTVALmfeiNgJin751nqQEX,570,33,8261266.226604000000,187,188,1,MEDIUM
DdzFFzCqrhsegD4WqZMxURtBKoZUNmADjmnH3shVe1zhufdC7w3vix3MU1nYtZbsVU5ysbfp9kbngHs6wnMN7kVQ27EAM6qXmZuKetPW,568,4,7339358.058999000000,195,196,1,MEDIUM
DdzFFzCqrht6v9VvabYvpwo8RLWeSXAnEQypEVVMBoecoPQwEwtrVEzdAXLAoMG7m9GBdwDgqM6qK2ZynqGsxBuYRgFoYr2SGmdZTA7B,564,357,20911130.000000000000,63,207,144,MEDIUM
DdzFFzCqrhtD7AUUAQfh9uUi1JfUHvdGqq6AgmFkLjQyRBSAro2uq6TTLjNUSPE2ZfkKzXYxBAH1PFVTxtLbGpQvffcNXnBihr1jvzQy,561,323,28083129.480884000000,15,85,70,MEDIUM
DdzFFzCqrhsi5iFwgDTTSokRMhdyoQYkPuRp36DohsHfsCprwC8eVQAYr1oc2mLPRSMkHLxAxe9Rq9BsvpWVR7y3xNDVA1WXcsXSZPcc,559,354,22106690.042900000000,172,207,35,MEDIUM
DdzFFzCqrht3NbxHh4HbCiFWKwASqERy5DNZiHEewFdoNNxBkYUmg1VkfyDJJUjJcon3y5wCPatgti3AjgyKezW1EoEacJtbQvvbs1Wq,557,318,224865943.83272700,129,207,78,MEDIUM
DdzFFzCqrhsuPZR5S8dtDpJUJYFzQWyvvRPHjwPxuxpj4Do2m7mCeC6MH2C2xzcAbucffV3e3CFkeNm7KY2iFEN8J7MZF7QA2xCtPDk4,554,413,13420540.800000000000,94,207,113,MEDIUM
DdzFFzCqrhspJF49EYyfZn7DX1H8heDjPEVTo5S2E2oVPY2AqJm4i8Jtk5fe13mM7k8sFjs6mFLMu82xkhMHwv3fURrCjwZJqdVRy7pB,552,474,3206460.930892000000,170,200,30,MEDIUM
